raw_name,file_type,prefix_1,prefix_2,prefix_3,scan_start_time [TAI 93],scan_end_time [TAI 93],duration [sec],scan_start_HHMM,scan_start_HHMMSS,area_wkt,tif_name
VJ103DNB.A2025228.1606.021.2025228220119.nc,3,A2025228,1606,21,1029513970.656372,1029514330.324297,359.66792500019073,16:05,16:05:23,"POLYGON ((164.0646209716797 25.729740142822266, 127.1812744140625 32.296485900878906, 128.0391845703125 53.04362106323242, 176.81748962402344 43.833221435546875, 164.0646209716797 25.729740142822266))",A2025228_1606_021.tif
VJ103DNB.A2025228.1612.021.2025228220108.nc,3,A2025228,1612,21,1029514331.547081,1029514689.428429,357.88134801387787,16:11,16:11:24,"POLYGON ((156.86996459960938 6.305692672729492, 124.17276763916016 11.63097095489502, 127.1761245727539 32.29861068725586, 164.08456420898438 25.796165466308594, 156.86996459960938 6.305692672729492))",A2025228_1612_021.tif
VJ103DNB.A2025228.1748.021.2025228220116.nc,3,A2025228,1748,21,1029520091.505897,1029520449.387233,357.8813359737396,17:47,17:47:24,"POLYGON ((137.95787048339844 24.18722152709961, 101.71644592285156 30.61219024658203, 102.77212524414062 51.269596099853516, 150.01150512695312 42.383750915527344, 137.95787048339844 24.18722152709961))",A2025228_1748_021.tif
VJ103DNB.A2025228.1754.021.2025228234802.nc,3,A2025228,1754,21,1029520450.610018,1029520810.277943,359.66792500019073,17:53,17:53:23,"POLYGON ((131.0342559814453 4.5956268310546875, 98.45947265625 9.854151725769043, 101.71028137207031 30.613441467285156, 137.97122192382812 24.255064010620117, 131.0342559814453 4.5956268310546875))",A2025228_1754_021.tif
VJ103DNB.A2025228.1930.021.2025228234803.nc,3,A2025228,1930,21,1029526210.568584,1029526570.236483,359.6678990125656,19:29,19:29:23,"POLYGON ((111.83374786376953 22.543212890625, 76.04644012451172 28.82914161682129, 77.38996887207031 49.59281921386719, 123.35079956054688 41.00021743774414, 111.83374786376953 22.543212890625))",A2025228_1930_021.tif
VJ103DNB.A2025229.1548.021.2025229200441.nc,3,A2025229,1548,21,1029599290.938671,1029599648.820012,357.8813409805298,15:47,15:47:23,"POLYGON ((167.3306427001953 22.52485466003418, 131.55198669433594 28.80966567993164, 132.90640258789062 49.47230911254883, 178.7797393798828 40.89374923706055, 167.3306427001953 22.52485466003418))",A2025229_1548_021.tif
VJ103DNB.A2025229.1724.021.2025229214311.nc,3,A2025229,1724,21,1029605050.897653,1029605408.778969,357.88131606578827,17:23,17:23:23,"POLYGON ((152.1555633544922 39.42505645751953, 107.56414031982422 47.794673919677734, 104.21246337890625 68.24007415771484, 172.85044860839844 54.91395568847656, 152.1555633544922 39.42505645751953))",A2025229_1724_021.tif
VJ103DNB.A2025229.1730.021.2025229214320.nc,3,A2025229,1730,21,1029605410.001774,1029605769.669674,359.6679000854492,17:29,17:29:23,"POLYGON ((141.2427978515625 20.871726989746094, 105.99032592773438 27.023849487304688, 107.56092071533203 47.79692077636719, 152.1980438232422 39.485023498535156, 141.2427978515625 20.871726989746094))",A2025229_1730_021.tif
VJ103DNB.A2025229.1906.021.2025230004014.nc,3,A2025229,1906,21,1029611171.746936,1029611529.628247,357.8813110589981,19:05,19:05:24,"POLYGON ((125.57660675048828 37.90652084350586, 82.12189483642578 46.012725830078125, 79.57771301269531 66.49600219726562, 145.079833984375 53.79874801635742, 125.57660675048828 37.90652084350586))",A2025229_1906_021.tif
VJ103DNB.A2025229.1912.021.2025230004013.nc,3,A2025229,1912,21,1029611530.851033,1029611890.518931,359.6678980588913,19:11,19:11:23,"POLYGON ((115.20148468017578 19.205379486083984, 80.35224151611328 25.239498138427734, 82.11316680908203 46.01499938964844, 125.60769653320312 37.97091293334961, 115.20148468017578 19.205379486083984))",A2025229_1912_021.tif
VJ103DNB.A2025230.1706.021.2025230223735.nc,3,A2025230,1706,21,1029690371.179808,1029690729.061123,357.88131499290466,17:05,17:05:24,"POLYGON ((154.546142578125 36.35733413696289, 112.22476196289062 44.21338653564453, 110.36587524414062 64.73175811767578, 172.93675231933594 52.61465072631836, 154.546142578125 36.35733413696289))",A2025230_1706_021.tif
VJ103DNB.A2025230.1712.021.2025230223735.nc,3,A2025230,1712,21,1029690730.283908,1029691089.951831,359.6679229736328,17:11,17:11:23,"POLYGON ((144.6676025390625 17.51923370361328, 110.23866271972656 23.435514450073242, 112.2161636352539 44.215450286865234, 154.57272338867188 36.42305374145508, 144.6676025390625 17.51923370361328))",A2025230_1712_021.tif
VJ103DNB.A2025230.1848.021.2025231001403.nc,3,A2025230,1848,21,1029696490.242548,1029696849.910455,359.667906999588,18:47,18:47:23,"POLYGON ((128.08450317382812 34.805137634277344, 86.79177856445312 42.4306640625, 85.42483520507812 63.07505416870117, 145.54656982421875 51.473350524902344, 128.08450317382812 34.805137634277344))",A2025230_1848_021.tif
VJ103DNB.A2025230.1854.021.2025231001403.nc,3,A2025230,1854,21,1029696851.133237,1029697209.014561,357.88132405281067,18:53,18:53:24,"POLYGON ((118.70909881591797 15.938313484191895, 84.62821960449219 21.752994537353516, 86.78479766845703 42.432613372802734, 128.10968017578125 34.870914459228516, 118.70909881591797 15.938313484191895))",A2025230_1854_021.tif
VJ103DNB.A2025231.1648.021.2025231220304.nc,3,A2025231,1648,21,1029775691.462615,1029776049.343966,357.8813509941101,16:47,16:47:24,"POLYGON ((157.17333984375 33.21689224243164, 116.78821563720703 40.624874114990234, 116.00188446044922 61.19416427612305, 173.53897094726562 50.12240219116211, 157.17333984375 33.21689224243164))",A2025231_1648_021.tif
VJ103DNB.A2025231.1654.021.2025231220304.nc,3,A2025231,1654,21,1029776050.566751,1029776410.234687,359.6679359674454,16:53,16:53:23,"POLYGON ((148.20384216308594 14.135978698730469, 114.46781921386719 19.843936920166016, 116.77973175048828 40.627254486083984, 157.20083618164062 33.281951904296875, 148.20384216308594 14.135978698730469))",A2025231_1654_021.tif
VJ103DNB.A2025231.1830.021.2025231235050.nc,3,A2025231,1830,21,1029781810.525503,1029782170.193415,359.6679120063782,18:29,18:29:23,"POLYGON ((130.8098907470703 31.63764190673828, 91.37611389160156 38.84074401855469, 90.9083023071289 59.53089904785156, 146.39352416992188 48.891910552978516, 130.8098907470703 31.63764190673828))",A2025231_1830_021.tif
VJ103DNB.A2025231.1836.021.2025231235111.nc,3,A2025231,1836,21,1029782171.416201,1029782529.297533,357.88133203983307,18:35,18:35:24,"POLYGON ((122.2890625 12.545647621154785, 88.82719421386719 18.16366958618164, 91.3717269897461 38.84257507324219, 130.83084106445312 31.704748153686523, 122.2890625 12.545647621154785))",A2025231_1836_021.tif
VJ103DNB.A2025232.1630.021.2025232215258.nc,3,A2025232,1630,21,1029861011.745426,1029861369.626744,357.8813179731369,16:29,16:29:24,"POLYGON ((159.99948120117188 30.018930435180664, 121.28358459472656 37.0316276550293, 121.35781860351562 57.64110565185547, 174.62442016601562 47.45744323730469, 159.99948120117188 30.018930435180664))",A2025232_1630_021.tif
VJ103DNB.A2025232.1636.021.2025232215259.nc,3,A2025232,1636,21,1029861370.849551,1029861730.517457,359.6679060459137,16:35,16:35:23,"POLYGON ((151.83914184570312 10.72811508178711, 118.64836120605469 16.253156661987305, 121.2834243774414 37.03389358520508, 160.03311157226562 30.081146240234375, 151.83914184570312 10.72811508178711))",A2025232_1636_021.tif
VJ103DNB.A2025232.1812.021.2025233001056.nc,3,A2025232,1812,21,1029867130.808228,1029867490.476109,359.6678810119629,18:11,18:11:23,"POLYGON ((133.7384490966797 28.410728454589844, 95.8813247680664 35.24534606933594, 96.12396240234375 55.971290588378906, 147.68202209472656 46.15965270996094, 133.7384490966797 28.410728454589844))",A2025232_1812_021.tif
VJ103DNB.A2025232.1818.021.2025233001054.nc,3,A2025232,1818,21,1029867491.698915,1029867849.58022,357.88130497932434,18:17,18:17:24,"POLYGON ((125.9535903930664 9.131956100463867, 92.9847183227539 14.575164794921875, 95.88085174560547 35.246707916259766, 133.77008056640625 28.473522186279297, 125.9535903930664 9.131956100463867))",A2025232_1818_021.tif
VJ103DNB.A2025233.1612.021.2025233221236.nc,3,A2025233,1612,21,1029946330.241205,1029946689.909141,359.6679359674454,16:11,16:11:23,"POLYGON ((163.01858520507812 26.76773452758789, 125.72039794921875 33.43750762939453, 126.4133071899414 54.17673110961914, 176.21060180664062 44.7414436340332, 163.01858520507812 26.76773452758789))",A2025233_1612_021.tif
VJ103DNB.A2025233.1618.021.2025233221235.nc,3,A2025233,1618,21,1029946691.131924,1029947049.013277,357.88135302066803,16:17,16:17:24,"POLYGON ((155.6117706298828 7.396288871765137, 122.80513763427734 12.769576072692871, 125.71524810791016 33.439720153808594, 163.0396270751953 26.833953857421875, 155.6117706298828 7.396288871765137))",A2025233_1618_021.tif
VJ103DNB.A2025233.1754.021.2025233235118.nc,3,A2025233,1754,21,1029952451.090736,1029952808.972072,357.8813359737396,17:53,17:53:24,"POLYGON ((136.889404296875 25.23082160949707, 100.28654479980469 31.752904891967773, 101.17082214355469 52.40375900268555, 149.35101318359375 43.3082275390625, 136.889404296875 25.23082160949707))",A2025233_1754_021.tif
VJ103DNB.A2025233.1800.021.2025233235117.nc,3,A2025233,1800,21,1029952810.194855,1029953169.862777,359.6679220199585,17:59,17:59:23,"POLYGON ((129.761962890625 5.688654899597168, 97.09874725341797 10.99168586730957, 100.28076934814453 31.754045486450195, 136.90383911132812 25.298553466796875, 129.761962890625 5.688654899597168))",A2025233_1800_021.tif
VJ103DNB.A2025233.1936.021.2025233235510.nc,3,A2025233,1936,21,1029958570.153443,1029958929.821349,359.6679060459137,19:35,19:35:23,"POLYGON ((110.73988342285156 23.593807220458984, 74.6022720336914 29.970008850097656, 75.78729248046875 50.72700119018555, 122.65239715576172 41.93495178222656, 110.73988342285156 23.593807220458984))",A2025233_1936_021.tif
VJ103DNB.A2025234.1554.021.2025234220702.nc,3,A2025234,1554,21,1030031650.524239,1030032010.192169,359.6679300069809,15:53,15:53:23,"POLYGON ((166.19888305664062 23.47527313232422, 130.0990447998047 29.84433364868164, 131.31875610351562 50.604007720947266, 178.0670166015625 41.830989837646484, 166.19888305664062 23.47527313232422))",A2025234_1554_021.tif
VJ103DNB.A2025234.1736.021.2025234220702.nc,3,A2025234,1736,21,1030037771.373613,1030038129.254934,357.88132095336914,17:35,17:35:24,"POLYGON ((140.13763427734375 21.92110252380371, 104.54007720947266 28.162038803100586, 105.96409606933594 48.82630920410156, 151.36827087402344 40.349124908447266, 140.13763427734375 21.92110252380371))",A2025234_1736_021.tif
VJ103DNB.A2025234.1912.021.2025235003806.nc,3,A2025234,1912,21,1030043531.332037,1030043889.213344,357.88130700588226,19:11,19:11:24,"POLYGON ((124.7804946899414 38.86763000488281, 80.56792449951172 47.14588165283203, 77.53663635253906 67.60420989990234, 145.020263671875 54.51100540161133, 124.7804946899414 38.86763000488281))",A2025234_1912_021.tif
VJ103DNB.A2025234.1918.021.2025235003808.nc,3,A2025234,1918,21,1030043890.43613,1030044250.104026,359.6678959131241,19:17,19:17:23,"POLYGON ((114.06685638427734 20.262744903564453, 78.925537109375 26.376867294311523, 80.56005859375 47.148223876953125, 124.8119125366211 38.932342529296875, 114.06685638427734 20.262744903564453))",A2025234_1918_021.tif
VJ103DNB.A2025235.1530.021.2025235194812.nc,3,A2025235,1530,21,1030116611.702932,1030116969.58427,357.88133800029755,15:29,15:29:24,"POLYGON ((-179.8085479736328 38.76668930053711, 136.07679748535156 47.02238082885742, 133.12460327148438 67.48590087890625, -159.64202880859375 54.435935974121094, -179.8085479736328 38.76668930053711))",A2025235_1530_021.tif
VJ103DNB.A2025235.1712.021.2025235222236.nc,3,A2025235,1712,21,1030122730.76605,1030123090.433948,359.6678980588913,17:11,17:11:23,"POLYGON ((153.63124084472656 37.24427795410156, 110.67163848876953 45.24196243286133, 108.43154907226562 65.8432388305664, 172.78712463378906 53.35849380493164, 153.63124084472656 37.24427795410156))",A2025235_1712_021.tif
VJ103DNB.A2025235.1718.021.2025235222238.nc,3,A2025235,1718,21,1030123091.656755,1030123449.538072,357.8813170194626,17:17,17:17:24,"POLYGON ((143.51229858398438 18.57967758178711, 108.82180786132812 24.57048225402832, 110.67262268066406 45.244598388671875, 153.6761016845703 37.30329513549805, 143.51229858398438 18.57967758178711))",A2025235_1718_021.tif
VJ103DNB.A2025235.1854.021.2025236001533.nc,3,A2025235,1854,21,1030128851.615422,1030129209.496722,357.8812999725342,18:53,18:53:24,"POLYGON ((127.19898223876953 35.79137420654297, 85.35724639892578 43.56429672241211, 83.58108520507812 64.0882339477539, 145.20645141601562 52.170013427734375, 127.19898223876953 35.79137420654297))",A2025235_1854_021.tif
VJ103DNB.A2025235.1900.021.2025236001533.nc,3,A2025235,1900,21,1030129210.719507,1030129570.387415,359.6679080724716,18:59,18:59:23,"POLYGON ((117.50150299072266 16.906280517578125, 83.21980285644531 22.784114837646484, 85.35137939453125 43.56582260131836, 127.2275161743164 35.856136322021484, 117.50150299072266 16.906280517578125))",A2025235_1900_021.tif
VJ103DNB.A2025236.1654.021.2025236221013.nc,3,A2025236,1654,21,1030208051.049766,1030208408.931114,357.88134801387787,16:53,16:53:24,"POLYGON ((156.26007080078125 34.20896530151367, 115.31389617919922 41.756587982177734, 114.18797302246094 62.30979537963867, 173.22872924804688 50.922508239746094, 156.26007080078125 34.20896530151367))",A2025236_1654_021.tif
VJ103DNB.A2025236.1700.021.2025236221014.nc,3,A2025236,1700,21,1030208410.153896,1030208769.821828,359.6679320335388,16:59,16:59:23,"POLYGON ((147.016357421875 15.202872276306152, 113.0649185180664 20.977149963378906, 115.3057632446289 41.75855255126953, 156.28366088867188 34.27528762817383, 147.016357421875 15.202872276306152))",A2025236_1700_021.tif
VJ103DNB.A2025236.1836.021.2025236234809.nc,3,A2025236,1836,21,1030214170.112659,1030214529.780576,359.66791701316833,18:35,18:35:23,"POLYGON ((129.8727264404297 32.635677337646484, 89.80691528320312 39.972293853759766, 89.14094543457031 60.648277282714844, 146.00942993164062 49.71760177612305, 129.8727264404297 32.635677337646484))",A2025236_1836_021.tif
VJ103DNB.A2025236.1842.021.2025236234811.nc,3,A2025236,1842,21,1030214531.003359,1030214888.884695,357.8813360929489,18:41,18:41:24,"POLYGON ((121.09150695800781 13.613986015319824, 87.42957305908203 19.29607582092285, 89.798828125 39.97438430786133, 129.88323974609375 32.70651626586914, 121.09150695800781 13.613986015319824))",A2025236_1842_021.tif
VJ103DNB.A2025237.1636.021.2025237215111.nc,3,A2025237,1636,21,1030293371.335165,1030293729.216496,357.88133096694946,16:35,16:35:24,"POLYGON ((159.0230255126953 31.026174545288086, 119.79247283935547 38.1611328125, 119.60875701904297 58.75726318359375, 174.17050170898438 48.303897857666016, 159.0230255126953 31.026174545288086))",A2025237_1636_021.tif
VJ103DNB.A2025237.1642.021.2025237215112.nc,3,A2025237,1642,21,1030293730.439303,1030294090.107218,359.6679149866104,16:41,16:41:23,"POLYGON ((150.61737060546875 11.800308227539062, 117.26008605957031 17.382640838623047, 119.78913116455078 38.16326141357422, 159.05221557617188 31.08966827392578, 150.61737060546875 11.800308227539062))",A2025237_1642_021.tif
VJ103DNB.A2025237.1818.021.2025238003711.nc,3,A2025237,1818,21,1030299490.398077,1030299850.065991,359.6679140329361,18:17,18:17:23,"POLYGON ((132.74160766601562 29.422727584838867, 94.36498260498047 36.37571334838867, 94.42740631103516 57.08949279785156, 147.16151428222656 47.0282096862793, 132.74160766601562 29.422727584838867))",A2025237_1818_021.tif
VJ103DNB.A2025237.1824.021.2025238003712.nc,3,A2025237,1824,21,1030299851.288775,1030300209.170086,357.8813110589981,18:23,18:23:24,"POLYGON ((124.73929595947266 10.201266288757324, 91.60134887695312 15.703707695007324, 94.35661315917969 36.377288818359375, 132.76011657714844 29.489822387695312, 124.73929595947266 10.201266288757324))",A2025237_1824_021.tif
VJ103DNB.A2025238.1618.021.2025238221256.nc,3,A2025238,1618,21,1030378691.620369,1030379049.501723,357.88135409355164,16:17,16:17:24,"POLYGON ((161.98480224609375 27.787263870239258, 124.25289154052734 34.56382369995117, 124.75841522216797 55.19115447998047, 175.53543090820312 45.545963287353516, 161.98480224609375 27.787263870239258))",A2025238_1618_021.tif
VJ103DNB.A2025238.1624.021.2025238221255.nc,3,A2025238,1624,21,1030379050.724509,1030379410.392449,359.6679400205612,16:23,16:23:23,"POLYGON ((154.32781982421875 8.373262405395508, 121.4115982055664 13.791420936584473, 124.24480438232422 34.565879821777344, 162.00155639648438 27.85465431213379, 154.32781982421875 8.373262405395508))",A2025238_1624_021.tif
VJ103DNB.A2025238.1800.021.2025238235354.nc,3,A2025238,1800,21,1030384810.683402,1030385170.351327,359.66792500019073,17:59,17:59:23,"POLYGON ((135.78060913085938 26.163820266723633, 98.82150268554688 32.7762336730957, 99.5262680053711 53.520931243896484, 148.7107696533203 44.210758209228516, 135.78060913085938 26.163820266723633))",A2025238_1800_021.tif
VJ103DNB.A2025238.1806.021.2025238235352.nc,3,A2025238,1806,21,1030385171.574112,1030385529.455458,357.88134598731995,18:05,18:05:24,"POLYGON ((128.49256896972656 6.766148090362549, 95.72999572753906 12.114947319030762, 98.81571197509766 32.77742385864258, 135.7960662841797 26.23139190673828, 128.49256896972656 6.766148090362549))",A2025238_1806_021.tif
VJ103DNB.A2025239.1600.021.2025239220629.nc,3,A2025239,1600,21,1030464010.119762,1030464369.787722,359.66796004772186,15:59,15:59:23,"POLYGON ((165.11520385742188 24.50414276123047, 128.650146484375 30.966520309448242, 129.69442749023438 51.718238830566406, 177.3704376220703 42.74713897705078, 165.11520385742188 24.50414276123047))",A2025239_1600_021.tif
VJ103DNB.A2025239.1606.021.2025239220628.nc,3,A2025239,1606,21,1030464371.010504,1030464728.891863,357.8813589811325,16:05,16:05:24,"POLYGON ((158.14517211914062 5.03071928024292, 125.53290557861328 10.308778762817383, 128.642333984375 30.968515396118164, 165.12953186035156 24.57183265686035, 158.14517211914062 5.03071928024292))",A2025239_1606_021.tif
VJ103DNB.A2025239.1742.021.2025239220630.nc,3,A2025239,1742,21,1030470130.96967,1030470488.85103,357.8813599348068,17:41,17:41:23,"POLYGON ((139.0289306640625 22.95582389831543, 103.10258483886719 29.283674240112305, 104.39635467529297 49.942588806152344, 150.62490844726562 41.278831481933594, 139.0289306640625 22.95582389831543))",A2025239_1742_021.tif
VJ103DNB.A2025239.1918.021.2025239234030.nc,3,A2025239,1918,21,1030475890.928522,1030476248.809869,357.88134706020355,19:17,19:17:23,"POLYGON ((123.9941177368164 39.80997085571289, 79.01378631591797 48.2625846862793, 75.43016052246094 68.69283294677734, 144.9938507080078 55.191768646240234, 123.9941177368164 39.80997085571289))",A2025239_1918_021.tif
VJ103DNB.A2025239.1924.021.2025239234030.nc,3,A2025239,1924,21,1030476250.032651,1030476609.700585,359.66793406009674,19:23,19:23:23,"POLYGON ((112.93863677978516 21.302406311035156, 77.49187469482422 27.498498916625977, 79.00955200195312 48.265350341796875, 124.03277587890625 39.872501373291016, 112.93863677978516 21.302406311035156))",A2025239_1924_021.tif
VJ103DNB.A2025240.1536.021.2025240195700.nc,3,A2025240,1536,21,1030548971.302193,1030549329.183547,357.88135397434235,15:35,15:35:24,"POLYGON ((179.4051513671875 39.704837799072266, 134.5015869140625 48.13520431518555, 131.04934692382812 68.5733413696289, -159.6736602783203 55.11396408081055, 179.4051513671875 39.704837799072266))",A2025240_1536_021.tif
VJ103DNB.A2025240.1542.021.2025240195704.nc,3,A2025240,1542,21,1030549330.406331,1030549690.07429,359.66795909404755,15:41,15:41:23,"POLYGON ((168.38510131835938 21.185579299926758, 132.9851531982422 27.37001609802246, 134.49363708496094 48.13770294189453, 179.43838500976562 39.76905822753906, 168.38510131835938 21.185579299926758))",A2025240_1542_021.tif
VJ103DNB.A2025240.1718.021.2025240213932.nc,3,A2025240,1718,21,1030555090.365491,1030555450.033402,359.66791093349457,17:17,17:17:23,"POLYGON ((152.80368041992188 38.19510269165039, 109.14698028564453 46.356163024902344, 106.41114807128906 66.93186950683594, 172.66590881347656 54.07257843017578, 152.80368041992188 38.19510269165039))",A2025240_1718_021.tif
VJ103DNB.A2025240.1724.021.2025240213929.nc,3,A2025240,1724,21,1030555451.25621,1030555809.137539,357.88132905960083,17:23,17:23:24,"POLYGON ((142.36058044433594 19.621599197387695, 107.41693878173828 25.686918258666992, 109.1446304321289 46.35845947265625, 152.8445587158203 38.25550079345703, 142.36058044433594 19.621599197387695))",A2025240_1724_021.tif
VJ103DNB.A2025240.1900.021.2025241003025.nc,3,A2025240,1900,21,1030561211.21507,1030561569.096393,357.88132297992706,18:59,18:59:24,"POLYGON ((126.33501434326172 36.75209426879883, 83.68274688720703 44.67570495605469, 81.65470123291016 65.1814956665039, 145.00045776367188 52.915992736816406, 126.33501434326172 36.75209426879883))",A2025240_1900_021.tif
VJ103DNB.A2025240.1906.021.2025241003031.nc,3,A2025240,1906,21,1030561570.3192,1030561929.987111,359.66791093349457,19:05,19:05:23,"POLYGON ((116.33329772949219 17.951818466186523, 81.78409576416016 23.90200424194336, 83.68315124511719 44.67844772338867, 126.37165832519531 36.81448745727539, 116.33329772949219 17.951818466186523))",A2025240_1906_021.tif
VJ103DNB.A2025241.1700.021.2025241221307.nc,3,A2025241,1700,21,1030640410.652268,1030640770.320208,359.66793990135193,16:59,16:59:23,"POLYGON ((155.29129028320312 35.0898551940918, 113.77291870117188 42.76471710205078, 112.33879852294922 63.40332794189453, 172.93972778320312 51.69472122192383, 155.29129028320312 35.0898551940918))",A2025241_1700_021.tif
VJ103DNB.A2025241.1706.021.2025241221306.nc,3,A2025241,1706,21,1030640771.542993,1030641129.424353,357.8813600540161,17:05,17:05:24,"POLYGON ((145.82643127441406 16.250539779663086, 111.65802001953125 22.089962005615234, 113.76465606689453 42.76683807373047, 155.31689453125 35.15573501586914, 145.82643127441406 16.250539779663086))",A2025241_1706_021.tif
VJ103DNB.A2025241.1842.021.2025242000904.nc,3,A2025241,1842,21,1030646531.501937,1030646889.383288,357.8813509941101,18:41,18:41:24,"POLYGON ((128.9320831298828 33.61528396606445, 88.31343078613281 41.083370208740234, 87.36450958251953 61.64271545410156, 145.53573608398438 50.44171905517578, 128.9320831298828 33.61528396606445))",A2025241_1842_021.tif
VJ103DNB.A2025241.1848.021.2025242000908.nc,3,A2025241,1848,21,1030646890.606072,1030647250.274008,359.66793608665466,18:47,18:47:23,"POLYGON ((119.85459899902344 14.567625999450684, 86.00980377197266 20.30588150024414, 88.30850982666016 41.08570098876953, 128.96043395996094 33.680274963378906, 119.85459899902344 14.567625999450684))",A2025241_1848_021.tif
VJ103DNB.A2025242.1642.021.2025242215328.nc,3,A2025242,1642,21,1030725730.940244,1030726088.821588,357.8813440799713,16:41,16:41:23,"POLYGON ((158.0484619140625 32.01128387451172, 118.29342651367188 39.26809310913086, 117.85369873046875 59.85078811645508, 173.7298583984375 49.12378692626953, 158.0484619140625 32.01128387451172))",A2025242_1642_021.tif
VJ103DNB.A2025242.1648.021.2025242215328.nc,3,A2025242,1648,21,1030726090.044392,1030726449.712323,359.6679309606552,16:47,16:47:23,"POLYGON ((149.3956298828125 12.850720405578613, 115.86280822753906 18.490392684936523, 118.29290771484375 39.27058410644531, 158.0840606689453 32.07316589355469, 149.3956298828125 12.850720405578613))",A2025242_1648_021.tif
VJ103DNB.A2025242.1824.021.2025242233819.nc,3,A2025242,1824,21,1030731850.003451,1030732209.671388,359.667937040329,18:23,18:23:23,"POLYGON ((131.7393035888672 30.414962768554688, 92.87452697753906 37.482994079589844, 92.71598052978516 58.18513870239258, 146.66627502441406 47.86504364013672, 131.7393035888672 30.414962768554688))",A2025242_1824_021.tif
VJ103DNB.A2025242.1830.021.2025242233822.nc,3,A2025242,1830,21,1030732210.894174,1030732570.562112,359.6679379940033,18:29,18:29:23,"POLYGON ((123.48159790039062 11.154809951782227, 90.19866180419922 16.707508087158203, 92.86955261230469 37.48490905761719, 131.76409912109375 30.48065185546875, 123.48159790039062 11.154809951782227))",A2025242_1830_021.tif
VJ103DNB.A2025243.1624.021.2025243221856.nc,3,A2025243,1624,21,1030811051.228462,1030811409.109812,357.8813500404358,16:23,16:23:24,"POLYGON ((160.95240783691406 28.781822204589844, 122.77571105957031 35.66511917114258, 123.1075210571289 56.28354263305664, 174.97413635253906 46.39695739746094, 160.95240783691406 28.781822204589844))",A2025243_1624_021.tif
VJ103DNB.A2025243.1630.021.2025243221857.nc,3,A2025243,1630,21,1030811410.332597,1030811770.000554,359.66795694828033,16:29,16:29:23,"POLYGON ((153.07374572753906 9.42448902130127, 120.02825164794922 14.891639709472656, 122.77042388916016 35.66746520996094, 160.97531127929688 28.84786033630371, 153.07374572753906 9.42448902130127))",A2025243_1630_021.tif
VJ103DNB.A2025243.1806.021.2025244000429.nc,3,A2025243,1806,21,1030817170.291663,1030817529.959599,359.6679359674454,18:05,18:05:23,"POLYGON ((134.72227478027344 27.16512680053711, 97.37178802490234 33.87745666503906, 97.86022186279297 54.612613677978516, 148.08985900878906 45.08214569091797, 134.72227478027344 27.16512680053711))",A2025243_1806_021.tif
VJ103DNB.A2025243.1812.021.2025244000428.nc,3,A2025243,1812,21,1030817531.182383,1030817889.063736,357.88135302066803,18:11,18:11:24,"POLYGON ((127.23120880126953 7.818661212921143, 94.35650634765625 13.213939666748047, 97.36679077148438 33.87886428833008, 134.74374389648438 27.231426239013672, 127.23120880126953 7.818661212921143))",A2025243_1812_021.tif
VJ103DNB.A2025244.1606.021.2025244220646.nc,3,A2025244,1606,21,1030896371.515929,1030896729.397314,357.88138496875763,16:05,16:05:24,"POLYGON ((164.03073120117188 25.505937576293945, 127.19175720214844 32.0612678527832, 128.08297729492188 52.70338439941406, 176.60366821289062 43.54835891723633, 164.03073120117188 25.505937576293945))",A2025244_1606_021.tif
VJ103DNB.A2025244.1612.021.2025244220647.nc,3,A2025244,1612,21,1030896730.620099,1030897090.28807,359.6679710149765,16:11,16:11:23,"POLYGON ((156.84600830078125 5.9798102378845215, 124.14535522460938 11.298029899597168, 127.18641662597656 32.063480377197266, 164.0507354736328 25.572513580322266, 156.84600830078125 5.9798102378845215))",A2025244_1612_021.tif
VJ103DNB.A2025244.1748.021.2025244220650.nc,3,A2025244,1748,21,1030902490.579254,1030902850.247187,359.66793298721313,17:47,17:47:23,"POLYGON ((137.88006591796875 23.8681640625, 101.7446060180664 30.272262573242188, 102.82290649414062 51.031463623046875, 149.89715576171875 42.17621612548828, 137.88006591796875 23.8681640625))",A2025244_1748_021.tif
VJ103DNB.A2025244.1754.021.2025244234816.nc,3,A2025244,1754,21,1030902851.469972,1030903209.351325,357.88135302066803,17:53,17:53:24,"POLYGON ((131.04270935058594 4.367087364196777, 98.45088958740234 9.623223304748535, 101.74105834960938 30.273557662963867, 137.8981170654297 23.935232162475586, 131.04270935058594 4.367087364196777))",A2025244_1754_021.tif
VJ103DNB.A2025244.1930.021.2025244234817.nc,3,A2025244,1930,21,1030908611.428776,1030908969.310111,357.8813350200653,19:29,19:29:24,"POLYGON ((111.81501007080078 22.314102172851562, 76.05437469482422 28.59261131286621, 77.4314193725586 49.25164031982422, 123.15190124511719 40.71183776855469, 111.81501007080078 22.314102172851562))",A2025244_1930_021.tif
VJ103DNB.A2025245.1548.021.2025245202646.nc,3,A2025245,1548,21,1030981690.016357,1030982049.684315,359.66795802116394,15:47,15:47:23,"POLYGON ((167.2558135986328 22.192211151123047, 131.54405212402344 28.458026885986328, 132.9556121826172 49.22127151489258, 178.66986083984375 40.67152404785156, 167.2558135986328 22.192211151123047))",A2025245_1548_021.tif
