raw_name,file_type,prefix_1,prefix_2,prefix_3,scan_start_time [TAI 93],scan_end_time [TAI 93],duration [sec],scan_start_HHMM,scan_start_HHMMSS,area_wkt,tif_name,lon_min,lon_max,lat_min,lat_max,KR_Sea_overlap,temp
VNP03DNB.A2025091.1830.002.2025093162548.nc,3,A2025091,1830,2,1017685811.371247,1017686169.568315,358.1970679759979,18:29,18:29:24,"POLYGON ((126.53973388671875 35.995452880859375, 91.65619659423828 41.34917068481445, 90.63282012939453 61.926475524902344, 142.46258544921875 54.05908966064453, 126.53973388671875 35.995452880859375))",A2025091_1830_002.tif,90.65098736572266,142.46398736572266,35.99561822509766,62.191618225097656,10.182668992195484,A2025091_1830_002.tif
VNP03DNB.A2025091.1836.002.2025093162453.nc,3,A2025091,1836,2,1017686170.783763,1017686528.980858,358.19709491729736,18:35,18:35:23,"POLYGON ((118.04183197021484 16.22859001159668, 89.4012222290039 20.65142059326172, 91.64567565917969 41.351993560791016, 126.52995300292969 35.99836349487305, 118.04183197021484 16.22859001159668))",A2025091_1836_002.tif,89.41192028808594,126.53092028808594,16.22616793823242,41.35116793823242,25.73863409930177,A2025091_1836_002.tif
VNP03DNB.A2025092.1630.002.2025093015006.nc,3,A2025092,1630,2,1017765010.187588,1017765370.163697,359.97610902786255,16:29,16:29:23,"POLYGON ((155.75350952148438 34.37253189086914, 121.64856719970703 39.605552673339844, 121.09546661376953 60.307579040527344, 170.83477783203125 52.74538803100586, 155.75350952148438 34.37253189086914))",A2025092_1630_002.tif,121.11187145996094,170.82787145996093,34.37047994995117,60.53347994995117,4.150285141530094,A2025092_1630_002.tif
VNP03DNB.A2025092.1636.002.2025093020707.nc,3,A2025092,1636,2,1017765371.379166,1017765729.576021,358.1968549489975,16:35,16:35:24,"POLYGON ((147.62234497070312 14.523789405822754, 119.2603759765625 18.906658172607422, 121.64591217041016 39.609214782714844, 155.74893188476562 34.374786376953125, 147.62234497070312 14.523789405822754))",A2025092_1636_002.tif,119.27098248291016,155.75098248291016,14.523195709228515,39.606195709228516,95.8923026244942,A2025092_1636_002.tif
VNP03DNB.A2025092.1812.002.2025093032104.nc,3,A2025092,1812,2,1017771130.870488,1017771489.067342,358.1968539953232,18:11,18:11:23,"POLYGON ((129.55413818359375 32.81624221801758, 96.28450775146484 37.943241119384766, 95.98551940917969 58.561092376708984, 143.69834899902344 51.30084228515625, 129.55413818359375 32.81624221801758))",A2025092_1812_002.tif,96.00193188476564,143.6989318847656,32.81345556640625,58.75145556640625,71.00484276214704,A2025092_1812_002.tif
VNP03DNB.A2025092.1818.002.2025093032117.nc,3,A2025092,1818,2,1017771490.282811,1017771850.258975,359.97616398334503,18:17,18:17:23,"POLYGON ((121.7237548828125 12.796035766601562, 93.60066223144531 17.14356231689453, 96.27992248535156 37.94523239135742, 129.54818725585938 32.81781768798828, 121.7237548828125 12.796035766601562))",A2025092_1818_002.tif,93.61118481445313,129.54818481445312,12.79616372680664,37.94216372680664,25.621473163432825,A2025092_1818_002.tif
VNP03DNB.A2025093.1612.002.2025094001828.nc,3,A2025093,1612,2,1017850331.463609,1017850689.660605,358.19699597358704,16:11,16:11:24,"POLYGON ((158.85476684570312 31.171907424926758, 126.14434814453125 36.19790267944336, 126.35832214355469 56.83501052856445, 172.19371032714844 49.847476959228516, 158.85476684570312 31.171907424926758))",A2025093_1612_002.tif,126.1563203125,172.1823203125,31.169663787841795,56.9906637878418,34.29212409053345,A2025093_1612_002.tif
VNP03DNB.A2025093.1618.002.2025094001827.nc,3,A2025093,1618,2,1017850690.876052,1017851049.073076,358.1970239877701,16:17,16:17:23,"POLYGON ((151.37193298339844 11.183740615844727, 123.45397186279297 15.501932144165039, 126.13629913330078 36.20137023925781, 158.8459930419922 31.175243377685547, 151.37193298339844 11.183740615844727))",A2025093_1618_002.tif,123.46446392822266,158.84646392822265,11.181244354248046,36.19824435424805,23.879228116320192,A2025093_1618_002.tif
VNP03DNB.A2025093.1754.002.2025094020422.nc,3,A2025093,1754,2,1017856450.369366,1017856810.345635,359.9762690067291,17:53,17:53:23,"POLYGON ((132.68467712402344 29.50164031982422, 100.72550201416016 34.43098831176758, 101.11271667480469 55.1834831237793, 145.369873046875 48.434181213378906, 132.68467712402344 29.50164031982422))",A2025093_1754_002.tif,100.73504803466795,145.36904803466797,29.499628601074217,55.31462860107422,99.25404479720594,A2025093_1754_002.tif
VNP03DNB.A2025093.1800.002.2025094020340.nc,3,A2025093,1800,2,1017856811.561103,1017857169.758111,358.1970080137253,17:59,17:59:24,"POLYGON ((125.5046157836914 9.450234413146973, 97.76897430419922 13.7412748336792, 100.72140502929688 34.433589935302734, 132.6794891357422 29.503856658935547, 125.5046157836914 9.450234413146973))",A2025093_1800_002.tif,97.77935955810548,132.68135955810547,9.449319091796877,34.430319091796875,0.762864027882363,A2025093_1800_002.tif
VNP03DNB.A2025094.1554.002.2025095000823.nc,3,A2025094,1554,2,1017935650.9818,1017936009.178783,358.19698309898376,15:53,15:53:23,"POLYGON ((162.09922790527344 27.938499450683594, 130.5755157470703 32.788002014160156, 131.36502075195312 53.45026397705078, 174.06015014648438 46.931968688964844, 162.09922790527344 27.938499450683594))",A2025094_1554_002.tif,130.58712170410155,174.05112170410158,27.93818341064453,53.55218341064453,17.013912049006684,A2025094_1554_002.tif
